,0,1,2,3,4,5,6,7,8,9,10,11,12,13
232,1853.0,3069.0,27.0,37.0,108.0,23.0,13.0,8.0,95.0,56.0,1210.0,257.0,5.0,270.0
233,1604.0,21.0,5245.0,26.0,107.0,58.0,19.0,5.0,14.0,59.0,1041.0,40.0,111.0,10.0
234,2625.0,2624.0,30.0,39.0,111.0,62.0,7.0,3.0,5.0,705.0,31.0,15.0,4.0,115.0
235,13.0,200.0,12.0,1200.0,100.0,17.0,22.0,6.0,20.0,46.0,405.0,5.0,5.0,7.0
236,2895.0,29.0,5804.0,28.0,121.0,29.0,23.0,9.0,12.0,43.0,1405.0,20.0,53.0,11.0
237,1520.0,22.0,5205.0,23.0,119.0,27.0,21.0,4.0,20.0,2356.0,27.0,12.0,10.0,82.0
238,23.0,24.0,10.0,14.0,99.0,23.0,36.0,721.0,73.0,4015.0,17.0,22.0,9.0,14.0
239,2864.0,3847.0,38.0,42.0,118.0,30.0,16.0,3.0,102.0,41.0,827.0,19.0,9.0,157.0
240,25.0,28.0,6.0,17.0,89.0,36.0,20.0,860.0,60.0,2500.0,21.0,16.0,7.0,14.0
241,23.0,39.0,15.0,34.0,141.0,81.0,51.0,1952.0,30.0,7308.0,36.0,47.0,19.0,30.0
242,32.0,601.0,19.0,1581.0,170.0,117.0,68.0,26.0,31.0,518.0,547.0,29.0,17.0,17.0
243,64.0,888.0,46.0,1439.0,104.0,21.0,19.0,2.0,25.0,297.0,196.0,19.0,5.0,15.0
244,1262.0,2682.0,20.0,35.0,122.0,44.0,15.0,3.0,30.0,209.0,274.0,19.0,30.0,117.0
245,2.0,11.0,25.0,10.0,92.0,25.0,8.0,482.0,7.0,1767.0,22.0,18.0,5.0,6.0
246,24.0,24.0,8.0,19.0,96.0,23.0,13.0,656.0,38.0,3546.0,17.0,30.0,11.0,8.0
247,22.0,501.0,51.0,1153.0,136.0,58.0,19.0,2.0,20.0,267.0,272.0,21.0,5.0,14.0
248,2891.0,2373.0,28.0,39.0,87.0,24.0,11.0,2.0,16.0,2087.0,17.0,16.0,6.0,164.0
249,14.0,9.0,19.0,26.0,84.0,461.0,435.0,0.0,12.0,3623.0,20.0,25.0,57.0,7.0
250,1459.0,1732.0,45.0,37.0,706.0,4680.0,27.0,8.0,243.0,54.0,732.0,66.0,108.0,28.0
251,57.0,217.0,5.0,439.0,97.0,52.0,511.0,6.0,3.0,776.0,72.0,11.0,6.0,11.0
252,1707.0,3932.0,35.0,40.0,116.0,23.0,20.0,6.0,21.0,54.0,926.0,163.0,4.0,45.0
253,33.0,644.0,25.0,1698.0,117.0,49.0,21.0,3.0,14.0,115.0,785.0,23.0,8.0,12.0
254,3832.0,3653.0,38.0,49.0,109.0,26.0,20.0,8.0,17.0,2751.0,21.0,17.0,7.0,86.0
255,1418.0,2013.0,17.0,31.0,81.0,20.0,14.0,1.0,250.0,46.0,850.0,49.0,82.0,9.0
256,1235.0,30.0,7604.0,41.0,166.0,41.0,38.0,5.0,13.0,4492.0,21.0,27.0,7.0,78.0
257,3432.0,2549.0,21.0,44.0,105.0,27.0,10.0,3.0,13.0,2057.0,39.0,22.0,4.0,218.0
258,1232.0,2218.0,15.0,31.0,106.0,20.0,6.0,3.0,7.0,995.0,46.0,28.0,10.0,157.0
259,2861.0,3497.0,24.0,41.0,97.0,29.0,20.0,8.0,23.0,74.0,671.0,53.0,8.0,315.0
260,26.0,160.0,7.0,447.0,48.0,29.0,5.0,0.0,11.0,242.0,44.0,8.0,7.0,3.0
261,32.0,316.0,13.0,869.0,104.0,28.0,17.0,4.0,38.0,715.0,338.0,41.0,6.0,14.0
262,2262.0,1784.0,33.0,54.0,168.0,49.0,22.0,8.0,12.0,1150.0,36.0,28.0,8.0,79.0
263,3855.0,2430.0,14.0,44.0,101.0,33.0,18.0,4.0,11.0,1560.0,27.0,36.0,13.0,220.0
264,22.0,10.0,16.0,23.0,121.0,1276.0,474.0,7.0,10.0,5804.0,15.0,24.0,33.0,16.0
265,1183.0,1833.0,14.0,26.0,102.0,32.0,10.0,4.0,3.0,1269.0,31.0,15.0,7.0,152.0
266,2212.0,2870.0,32.0,41.0,135.0,86.0,25.0,11.0,55.0,61.0,955.0,21.0,12.0,297.0
267,1106.0,33.0,5608.0,30.0,121.0,27.0,446.0,6.0,10.0,122.0,724.0,21.0,14.0,296.0
268,1202.0,1452.0,17.0,27.0,97.0,60.0,12.0,4.0,15.0,68.0,393.0,27.0,4.0,111.0
269,33.0,565.0,18.0,1608.0,176.0,68.0,25.0,8.0,16.0,169.0,660.0,51.0,10.0,11.0
270,42.0,381.0,13.0,1903.0,107.0,29.0,372.0,3.0,14.0,694.0,132.0,23.0,9.0,8.0
271,15.0,13.0,25.0,25.0,109.0,22.0,15.0,714.0,47.0,3101.0,12.0,19.0,4.0,16.0
272,1603.0,3883.0,32.0,43.0,106.0,61.0,11.0,6.0,95.0,43.0,799.0,20.0,8.0,483.0
273,58.0,797.0,26.0,1771.0,190.0,85.0,82.0,6.0,58.0,70.0,567.0,66.0,6.0,14.0
274,3393.0,3061.0,25.0,34.0,102.0,69.0,22.0,2.0,17.0,93.0,666.0,89.0,16.0,23.0
275,2709.0,2495.0,22.0,32.0,107.0,29.0,25.0,5.0,10.0,1584.0,25.0,15.0,3.0,135.0
276,1940.0,3396.0,26.0,36.0,95.0,56.0,15.0,8.0,190.0,44.0,1152.0,28.0,5.0,384.0
277,29.0,25.0,16.0,21.0,111.0,1240.0,503.0,7.0,14.0,6306.0,17.0,29.0,52.0,15.0
278,2448.0,2098.0,21.0,45.0,101.0,53.0,18.0,5.0,10.0,1266.0,46.0,20.0,6.0,55.0
279,1939.0,30.0,7393.0,32.0,108.0,24.0,23.0,4.0,12.0,3375.0,24.0,45.0,16.0,118.0
280,46.0,154.0,28.0,1406.0,328.0,67.0,41.0,10.0,26.0,169.0,468.0,54.0,16.0,26.0
281,1762.0,2063.0,27.0,34.0,85.0,41.0,4.0,9.0,39.0,867.0,40.0,19.0,6.0,37.0
282,4364.0,3235.0,28.0,47.0,109.0,92.0,25.0,4.0,17.0,3543.0,30.0,39.0,11.0,199.0
283,1280.0,2379.0,21.0,28.0,97.0,16.0,18.0,2.0,22.0,875.0,61.0,17.0,8.0,104.0
284,2786.0,2785.0,24.0,27.0,110.0,14.0,19.0,3.0,17.0,2477.0,20.0,25.0,7.0,85.0
285,2333.0,2147.0,28.0,29.0,120.0,93.0,8.0,4.0,11.0,989.0,21.0,16.0,6.0,108.0
286,1036.0,2693.0,22.0,27.0,72.0,12.0,9.0,1.0,6.0,43.0,763.0,49.0,4.0,31.0
287,3345.0,3683.0,27.0,51.0,101.0,56.0,16.0,2.0,161.0,58.0,1250.0,37.0,2.0,29.0
288,27.0,202.0,16.0,618.0,99.0,68.0,18.0,2.0,13.0,42.0,212.0,20.0,4.0,10.0
289,21.0,221.0,11.0,1100.0,123.0,58.0,13.0,1.0,71.0,67.0,373.0,18.0,6.0,15.0
290,41.0,408.0,42.0,770.0,114.0,64.0,11.0,3.0,45.0,68.0,546.0,19.0,10.0,16.0
291,3098.0,3020.0,24.0,34.0,90.0,44.0,20.0,1.0,5.0,1332.0,26.0,11.0,5.0,101.0
292,21.0,25.0,30.0,34.0,199.0,47.0,24.0,379.0,18.0,2557.0,28.0,33.0,16.0,16.0
293,1356.0,3438.0,39.0,39.0,104.0,18.0,18.0,7.0,21.0,71.0,645.0,62.0,5.0,174.0
294,83.0,409.0,18.0,1469.0,125.0,39.0,19.0,1.0,19.0,75.0,538.0,24.0,9.0,9.0
295,35.0,16.0,18.0,27.0,101.0,2384.0,464.0,13.0,23.0,5522.0,17.0,24.0,47.0,21.0
296,21.0,29.0,10.0,14.0,88.0,32.0,22.0,1413.0,342.0,4925.0,30.0,17.0,9.0,27.0
297,24.0,26.0,19.0,28.0,111.0,62.0,40.0,1242.0,22.0,7024.0,26.0,31.0,11.0,25.0
298,736.0,3364.0,98.0,34.0,124.0,117.0,16.0,1.0,45.0,31.0,1136.0,12.0,6.0,253.0
299,15.0,20.0,9.0,23.0,112.0,25.0,8.0,777.0,16.0,2426.0,14.0,17.0,7.0,17.0
300,2682.0,2667.0,46.0,37.0,136.0,40.0,17.0,6.0,18.0,3150.0,27.0,30.0,10.0,116.0
301,6.0,11.0,8.0,17.0,98.0,24.0,14.0,661.0,7.0,450.0,9.0,14.0,2.0,5.0
302,37.0,18.0,20.0,17.0,108.0,631.0,364.0,8.0,18.0,5359.0,22.0,24.0,43.0,15.0
303,30.0,30.0,295.0,22.0,148.0,2450.0,864.0,6.0,13.0,9433.0,35.0,38.0,108.0,19.0
304,1173.0,2347.0,28.0,35.0,107.0,18.0,11.0,6.0,23.0,60.0,900.0,51.0,48.0,21.0
305,21.0,442.0,13.0,2246.0,149.0,42.0,22.0,15.0,24.0,82.0,956.0,14.0,16.0,15.0
306,2021.0,3209.0,42.0,47.0,113.0,41.0,11.0,3.0,12.0,53.0,994.0,298.0,38.0,212.0
307,1155.0,13.0,4841.0,25.0,117.0,44.0,13.0,5.0,27.0,71.0,496.0,40.0,4.0,450.0
308,30.0,34.0,11.0,28.0,72.0,977.0,338.0,4.0,11.0,3980.0,20.0,29.0,32.0,12.0
309,32.0,880.0,53.0,3048.0,125.0,77.0,336.0,12.0,36.0,526.0,712.0,25.0,15.0,11.0
310,42.0,364.0,39.0,1591.0,130.0,40.0,18.0,2.0,84.0,164.0,380.0,35.0,10.0,12.0
311,21.0,524.0,30.0,1383.0,87.0,31.0,26.0,2.0,10.0,94.0,452.0,17.0,7.0,6.0
312,1068.0,38.0,8308.0,37.0,128.0,26.0,14.0,1.0,17.0,1292.0,47.0,152.0,33.0,33.0
313,46.0,240.0,29.0,1032.0,126.0,77.0,11.0,1.0,10.0,92.0,371.0,30.0,8.0,12.0
314,1043.0,2183.0,28.0,31.0,74.0,7.0,16.0,2.0,29.0,59.0,864.0,22.0,40.0,18.0
315,27.0,403.0,19.0,1105.0,102.0,34.0,127.0,14.0,13.0,129.0,358.0,20.0,7.0,8.0
316,1463.0,34.0,4207.0,31.0,1287.0,3420.0,29.0,22.0,30.0,495.0,318.0,73.0,60.0,141.0
317,12.0,17.0,17.0,18.0,91.0,929.0,369.0,3.0,9.0,4428.0,26.0,19.0,67.0,14.0
318,1379.0,25.0,6164.0,23.0,152.0,58.0,14.0,5.0,9.0,120.0,514.0,57.0,28.0,87.0
319,4.0,327.0,15.0,1221.0,92.0,32.0,15.0,0.0,20.0,995.0,59.0,9.0,7.0,10.0
320,27.0,306.0,10.0,1053.0,81.0,28.0,13.0,1.0,4.0,56.0,597.0,8.0,4.0,6.0
321,46.0,17.0,33.0,14.0,71.0,19.0,19.0,337.0,16.0,3247.0,17.0,15.0,13.0,8.0
322,1224.0,38.0,6936.0,12.0,97.0,18.0,20.0,7.0,10.0,1135.0,67.0,16.0,121.0,56.0
323,35.0,15.0,23.0,21.0,85.0,718.0,303.0,4.0,10.0,3373.0,14.0,19.0,31.0,11.0
324,2050.0,2814.0,27.0,31.0,92.0,22.0,9.0,4.0,43.0,48.0,571.0,71.0,7.0,153.0
325,9.0,16.0,8.0,13.0,97.0,739.0,241.0,5.0,15.0,2825.0,21.0,20.0,44.0,9.0
326,52.0,281.0,37.0,967.0,82.0,32.0,19.0,2.0,24.0,898.0,125.0,12.0,21.0,6.0
327,2061.0,2009.0,33.0,24.0,92.0,17.0,15.0,2.0,12.0,1162.0,22.0,14.0,8.0,209.0
328,6.0,730.0,18.0,697.0,61.0,53.0,7.0,0.0,4.0,47.0,324.0,9.0,2.0,4.0
329,35.0,285.0,27.0,1260.0,108.0,33.0,32.0,1.0,31.0,95.0,278.0,11.0,3.0,13.0
330,1628.0,1802.0,19.0,26.0,65.0,19.0,16.0,1.0,13.0,1665.0,16.0,20.0,3.0,163.0
331,1745.0,50.0,7272.0,31.0,129.0,47.0,20.0,14.0,16.0,1375.0,80.0,25.0,119.0,10.0
332,1310.0,3879.0,30.0,39.0,114.0,14.0,12.0,4.0,59.0,43.0,1729.0,46.0,10.0,270.0
333,1666.0,2326.0,25.0,28.0,73.0,33.0,20.0,7.0,5.0,38.0,783.0,18.0,20.0,31.0
334,1644.0,9.0,1764.0,23.0,61.0,21.0,13.0,9.0,6.0,91.0,550.0,12.0,11.0,189.0
335,9.0,11.0,9.0,20.0,88.0,18.0,10.0,254.0,8.0,2027.0,17.0,12.0,8.0,5.0
336,1421.0,2732.0,23.0,34.0,110.0,21.0,19.0,3.0,35.0,67.0,436.0,16.0,9.0,325.0
337,3197.0,2767.0,29.0,30.0,105.0,21.0,18.0,4.0,312.0,60.0,983.0,93.0,179.0,17.0
338,27.0,482.0,25.0,1474.0,87.0,51.0,3.0,1.0,15.0,169.0,224.0,17.0,8.0,17.0
339,1998.0,2877.0,20.0,30.0,110.0,36.0,21.0,5.0,17.0,133.0,364.0,35.0,5.0,137.0
340,39.0,127.0,52.0,441.0,116.0,35.0,18.0,3.0,2.0,347.0,69.0,16.0,8.0,8.0
341,15.0,21.0,13.0,27.0,151.0,1483.0,359.0,3.0,11.0,3631.0,36.0,23.0,26.0,15.0
342,71.0,451.0,119.0,1460.0,136.0,58.0,52.0,3.0,9.0,122.0,475.0,18.0,8.0,22.0
343,3908.0,2822.0,34.0,42.0,121.0,27.0,22.0,4.0,204.0,56.0,1016.0,26.0,118.0,40.0
344,40.0,27.0,39.0,21.0,114.0,2539.0,1262.0,4.0,10.0,8178.0,70.0,31.0,142.0,25.0
345,2131.0,25.0,10325.0,36.0,168.0,122.0,23.0,8.0,18.0,297.0,444.0,80.0,115.0,12.0
346,2199.0,3259.0,75.0,60.0,112.0,49.0,19.0,3.0,37.0,108.0,470.0,163.0,4.0,489.0
347,68.0,1357.0,65.0,3724.0,106.0,46.0,60.0,1.0,12.0,562.0,547.0,22.0,13.0,15.0
348,3303.0,4746.0,28.0,62.0,101.0,20.0,22.0,7.0,108.0,55.0,1472.0,40.0,22.0,410.0
349,2512.0,2129.0,16.0,28.0,99.0,28.0,12.0,2.0,11.0,1084.0,11.0,26.0,11.0,54.0
350,28.0,547.0,20.0,1593.0,123.0,66.0,19.0,4.0,11.0,49.0,786.0,29.0,12.0,9.0
351,1871.0,4077.0,18.0,43.0,90.0,28.0,13.0,3.0,18.0,43.0,779.0,156.0,61.0,183.0
352,34.0,30.0,59.0,23.0,107.0,1164.0,387.0,28.0,7.0,5442.0,44.0,27.0,64.0,14.0
353,1409.0,3633.0,26.0,50.0,88.0,18.0,22.0,6.0,39.0,46.0,881.0,111.0,10.0,211.0
354,19.0,295.0,20.0,1460.0,166.0,103.0,14.0,1.0,7.0,65.0,675.0,21.0,6.0,11.0
355,1175.0,17.0,8193.0,21.0,123.0,36.0,22.0,5.0,18.0,2542.0,39.0,41.0,10.0,119.0
356,1659.0,3129.0,27.0,34.0,90.0,20.0,14.0,3.0,32.0,67.0,1269.0,89.0,10.0,326.0
357,14.0,593.0,39.0,1126.0,106.0,30.0,13.0,6.0,23.0,100.0,261.0,17.0,4.0,9.0
358,62.0,561.0,5.0,864.0,77.0,55.0,11.0,11.0,1.0,412.0,262.0,13.0,3.0,10.0
359,1999.0,31.0,9700.0,43.0,134.0,85.0,39.0,14.0,10.0,302.0,482.0,148.0,63.0,193.0
360,29.0,60.0,32.0,1044.0,115.0,41.0,23.0,6.0,37.0,58.0,523.0,24.0,6.0,8.0
361,1554.0,2287.0,25.0,31.0,82.0,22.0,18.0,2.0,375.0,50.0,846.0,21.0,62.0,18.0
362,1026.0,1909.0,72.0,37.0,111.0,49.0,12.0,3.0,9.0,638.0,48.0,21.0,21.0,66.0
363,1362.0,25.0,3869.0,22.0,120.0,18.0,26.0,10.0,15.0,4179.0,21.0,31.0,8.0,91.0
364,14.0,16.0,13.0,34.0,86.0,1423.0,422.0,3.0,9.0,3600.0,22.0,20.0,62.0,10.0
365,2534.0,2881.0,23.0,25.0,90.0,39.0,15.0,5.0,10.0,47.0,730.0,29.0,4.0,109.0
366,2211.0,2261.0,16.0,40.0,123.0,32.0,15.0,12.0,8.0,1895.0,32.0,17.0,11.0,55.0
367,2943.0,23.0,7149.0,27.0,123.0,37.0,24.0,5.0,16.0,2873.0,28.0,30.0,22.0,105.0
368,2746.0,3193.0,30.0,36.0,101.0,33.0,10.0,4.0,53.0,144.0,569.0,32.0,10.0,389.0
369,1946.0,36.0,8277.0,35.0,139.0,33.0,31.0,7.0,17.0,3005.0,37.0,33.0,16.0,209.0
370,1004.0,24.0,6032.0,31.0,124.0,28.0,40.0,8.0,23.0,3127.0,29.0,26.0,16.0,57.0
371,2140.0,4493.0,49.0,49.0,125.0,17.0,29.0,2.0,99.0,106.0,356.0,52.0,8.0,372.0
372,13.0,353.0,15.0,1641.0,109.0,41.0,33.0,9.0,8.0,1340.0,43.0,20.0,5.0,14.0
373,5488.0,37.0,800.0,36.0,112.0,26.0,10.0,1.0,17.0,81.0,1481.0,18.0,9.0,29.0
374,2124.0,15.0,962.0,22.0,118.0,28.0,16.0,4.0,16.0,139.0,608.0,50.0,6.0,296.0
375,35.0,288.0,13.0,1321.0,161.0,26.0,16.0,5.0,6.0,41.0,391.0,27.0,8.0,10.0
376,44.0,21.0,42.0,41.0,127.0,1681.0,631.0,880.0,110.0,9350.0,43.0,39.0,74.0,22.0
377,4596.0,5742.0,57.0,59.0,132.0,71.0,25.0,8.0,138.0,194.0,2157.0,28.0,14.0,232.0
378,2478.0,2996.0,33.0,53.0,99.0,41.0,14.0,2.0,81.0,95.0,717.0,20.0,26.0,130.0
379,1650.0,3669.0,40.0,47.0,118.0,47.0,12.0,6.0,166.0,164.0,389.0,194.0,2.0,458.0
380,49.0,35.0,36.0,37.0,147.0,45.0,47.0,372.0,50.0,5499.0,31.0,42.0,18.0,21.0
381,3561.0,3179.0,20.0,49.0,97.0,28.0,18.0,8.0,4.0,2397.0,24.0,27.0,11.0,105.0
382,2899.0,3302.0,27.0,62.0,112.0,52.0,15.0,9.0,17.0,1889.0,43.0,21.0,9.0,135.0
383,1443.0,3878.0,34.0,34.0,120.0,45.0,18.0,5.0,22.0,44.0,1942.0,65.0,14.0,126.0
384,46.0,436.0,18.0,1245.0,105.0,55.0,133.0,6.0,40.0,79.0,443.0,18.0,7.0,14.0
385,3121.0,28.0,5860.0,28.0,114.0,27.0,37.0,7.0,17.0,4159.0,23.0,24.0,10.0,85.0
386,35.0,902.0,15.0,1726.0,148.0,135.0,24.0,2.0,13.0,57.0,911.0,13.0,7.0,17.0
387,3305.0,2400.0,28.0,43.0,114.0,38.0,18.0,8.0,13.0,2370.0,14.0,21.0,5.0,50.0
388,23.0,124.0,12.0,1126.0,114.0,27.0,9.0,12.0,3.0,58.0,458.0,9.0,11.0,15.0
389,700.0,3559.0,77.0,1565.0,104.0,31.0,493.0,47.0,69.0,213.0,1687.0,279.0,138.0,26.0
390,1607.0,3723.0,30.0,33.0,121.0,69.0,20.0,4.0,7.0,49.0,1620.0,109.0,7.0,182.0
391,16.0,152.0,24.0,659.0,108.0,46.0,5.0,1.0,41.0,75.0,342.0,35.0,4.0,10.0
392,8.0,130.0,8.0,50.0,133.0,625.0,9.0,3.0,11.0,496.0,51.0,21.0,6.0,8.0
393,2138.0,2462.0,21.0,38.0,127.0,20.0,20.0,5.0,324.0,1024.0,313.0,29.0,53.0,268.0
394,20.0,10.0,21.0,21.0,99.0,1547.0,731.0,10.0,8.0,3906.0,21.0,22.0,65.0,18.0
395,1807.0,3659.0,30.0,65.0,129.0,47.0,17.0,3.0,686.0,69.0,1138.0,80.0,53.0,31.0
396,13.0,391.0,56.0,945.0,136.0,65.0,142.0,4.0,70.0,43.0,493.0,60.0,6.0,10.0
397,69.0,178.0,29.0,1507.0,92.0,54.0,14.0,1.0,20.0,46.0,714.0,19.0,6.0,10.0
398,3025.0,3509.0,49.0,49.0,121.0,42.0,19.0,7.0,11.0,61.0,1235.0,169.0,9.0,19.0
399,18.0,313.0,21.0,1532.0,92.0,58.0,22.0,5.0,12.0,2148.0,19.0,20.0,5.0,13.0
400,18.0,16.0,11.0,22.0,89.0,742.0,500.0,6.0,4.0,2831.0,28.0,25.0,45.0,17.0
401,28.0,76.0,12.0,395.0,142.0,47.0,19.0,556.0,78.0,4660.0,144.0,29.0,14.0,14.0
402,15.0,267.0,14.0,826.0,130.0,48.0,78.0,0.0,15.0,523.0,56.0,18.0,10.0,11.0
403,11.0,25.0,24.0,26.0,133.0,1406.0,527.0,7.0,15.0,4507.0,30.0,24.0,79.0,12.0
404,27.0,20.0,5.0,29.0,113.0,1371.0,421.0,5.0,8.0,3653.0,29.0,23.0,73.0,24.0
405,1412.0,2155.0,26.0,30.0,113.0,61.0,17.0,3.0,20.0,52.0,1101.0,62.0,62.0,93.0
406,3875.0,2408.0,24.0,34.0,102.0,26.0,21.0,6.0,11.0,1556.0,19.0,21.0,6.0,54.0
407,18.0,22.0,19.0,20.0,93.0,21.0,19.0,698.0,63.0,3799.0,13.0,27.0,8.0,23.0
408,1563.0,36.0,10013.0,28.0,147.0,81.0,30.0,17.0,19.0,79.0,2302.0,512.0,47.0,23.0
409,1253.0,2902.0,26.0,29.0,102.0,37.0,19.0,2.0,13.0,50.0,1908.0,32.0,9.0,46.0
410,4535.0,3821.0,55.0,40.0,183.0,250.0,37.0,10.0,29.0,3792.0,31.0,21.0,17.0,142.0
411,23.0,17.0,11.0,22.0,97.0,31.0,12.0,256.0,5.0,3522.0,13.0,19.0,13.0,10.0
412,31.0,23.0,17.0,24.0,149.0,1446.0,415.0,4.0,24.0,6906.0,32.0,31.0,66.0,31.0
413,3118.0,4460.0,55.0,49.0,135.0,96.0,25.0,6.0,10.0,3803.0,22.0,29.0,13.0,96.0
414,2850.0,2237.0,21.0,35.0,94.0,14.0,16.0,9.0,16.0,1616.0,26.0,29.0,7.0,147.0
415,1877.0,55.0,7448.0,23.0,121.0,24.0,33.0,12.0,20.0,3251.0,48.0,32.0,132.0,49.0
416,50.0,48.0,13.0,16.0,124.0,1485.0,327.0,6.0,10.0,3563.0,21.0,11.0,50.0,10.0
417,25.0,424.0,15.0,1162.0,138.0,92.0,20.0,2.0,55.0,753.0,73.0,23.0,4.0,15.0
418,18.0,107.0,10.0,1367.0,163.0,25.0,10.0,4.0,20.0,46.0,520.0,7.0,9.0,9.0
419,1959.0,1901.0,14.0,25.0,107.0,21.0,17.0,9.0,10.0,2804.0,19.0,11.0,11.0,75.0
420,2868.0,2900.0,25.0,53.0,122.0,30.0,15.0,4.0,9.0,2058.0,33.0,29.0,8.0,103.0
421,7.0,13.0,1.0,13.0,103.0,26.0,19.0,334.0,11.0,2889.0,17.0,24.0,4.0,5.0
422,20.0,238.0,13.0,1002.0,88.0,42.0,13.0,4.0,14.0,340.0,163.0,21.0,5.0,9.0
423,15.0,16.0,14.0,24.0,93.0,54.0,20.0,901.0,10.0,2803.0,28.0,17.0,8.0,9.0
424,19.0,139.0,26.0,822.0,117.0,54.0,10.0,3.0,31.0,51.0,397.0,14.0,12.0,12.0
425,668.0,8.0,2671.0,30.0,109.0,22.0,53.0,10.0,11.0,182.0,297.0,16.0,9.0,119.0
426,1397.0,21.0,7349.0,34.0,115.0,26.0,129.0,3.0,18.0,69.0,935.0,27.0,15.0,281.0
427,2594.0,3092.0,26.0,48.0,127.0,46.0,28.0,1.0,16.0,1787.0,31.0,18.0,10.0,97.0
428,1943.0,1775.0,26.0,30.0,95.0,28.0,10.0,3.0,25.0,88.0,350.0,25.0,8.0,75.0
429,27.0,353.0,14.0,35.0,109.0,1677.0,11.0,7.0,9.0,2325.0,23.0,17.0,8.0,12.0
430,1273.0,18.0,1870.0,26.0,118.0,21.0,13.0,3.0,5.0,77.0,616.0,20.0,2.0,158.0
431,36.0,337.0,56.0,2061.0,187.0,38.0,22.0,10.0,7.0,80.0,770.0,23.0,9.0,13.0
432,37.0,340.0,52.0,53.0,129.0,3349.0,13.0,2.0,9.0,3053.0,36.0,18.0,13.0,20.0
433,3398.0,4150.0,36.0,54.0,96.0,41.0,23.0,4.0,41.0,50.0,778.0,208.0,11.0,336.0
434,119.0,93.0,1069.0,21.0,95.0,921.0,232.0,6.0,15.0,4161.0,22.0,27.0,36.0,24.0
435,1931.0,2962.0,24.0,43.0,106.0,16.0,18.0,5.0,10.0,1076.0,46.0,19.0,1.0,94.0
436,2168.0,1345.0,17.0,27.0,106.0,46.0,15.0,3.0,11.0,1363.0,27.0,11.0,6.0,33.0
437,15.0,254.0,25.0,1427.0,101.0,84.0,23.0,6.0,14.0,221.0,302.0,17.0,2.0,10.0
438,14.0,17.0,20.0,23.0,69.0,30.0,11.0,1114.0,13.0,4122.0,30.0,61.0,8.0,10.0
439,2948.0,2795.0,19.0,51.0,96.0,39.0,19.0,5.0,14.0,1507.0,22.0,18.0,5.0,145.0
440,2793.0,2535.0,21.0,45.0,112.0,46.0,15.0,5.0,14.0,2056.0,21.0,24.0,5.0,132.0
441,2081.0,3119.0,26.0,39.0,103.0,72.0,10.0,5.0,15.0,64.0,1273.0,26.0,3.0,271.0
442,56.0,349.0,15.0,1704.0,210.0,142.0,135.0,29.0,25.0,964.0,90.0,25.0,5.0,10.0
443,47.0,36.0,32.0,43.0,2503.0,7769.0,44.0,1096.0,142.0,4189.0,205.0,33.0,14.0,45.0
444,2971.0,4138.0,55.0,45.0,140.0,18.0,17.0,2.0,59.0,55.0,1362.0,60.0,12.0,724.0
445,102.0,299.0,26.0,1619.0,168.0,40.0,25.0,5.0,55.0,45.0,605.0,29.0,13.0,17.0
446,1974.0,26.0,6080.0,28.0,116.0,40.0,18.0,4.0,9.0,133.0,888.0,30.0,31.0,14.0
447,2401.0,2276.0,29.0,43.0,97.0,26.0,15.0,6.0,12.0,54.0,1037.0,111.0,12.0,21.0
448,3056.0,2886.0,31.0,51.0,126.0,48.0,31.0,1.0,18.0,1989.0,24.0,31.0,10.0,80.0
449,965.0,21.0,1416.0,21.0,118.0,23.0,22.0,4.0,6.0,145.0,547.0,20.0,10.0,248.0
450,15.0,13.0,12.0,28.0,110.0,62.0,26.0,803.0,13.0,3224.0,22.0,28.0,11.0,15.0
451,1030.0,2299.0,32.0,30.0,123.0,20.0,15.0,6.0,12.0,79.0,522.0,29.0,6.0,331.0
452,1535.0,48.0,5017.0,28.0,138.0,80.0,25.0,4.0,8.0,2950.0,23.0,25.0,11.0,191.0
453,3324.0,3810.0,34.0,36.0,130.0,43.0,19.0,2.0,42.0,63.0,1039.0,17.0,6.0,350.0
454,51.0,155.0,45.0,1185.0,221.0,45.0,20.0,8.0,23.0,93.0,491.0,22.0,8.0,23.0
455,39.0,26.0,17.0,40.0,144.0,2393.0,1270.0,10.0,17.0,10891.0,33.0,27.0,82.0,24.0
456,1222.0,17.0,6328.0,32.0,120.0,39.0,19.0,5.0,11.0,2798.0,25.0,17.0,11.0,176.0
457,9.0,14.0,11.0,19.0,83.0,788.0,395.0,5.0,6.0,5121.0,17.0,20.0,44.0,19.0
458,76.0,369.0,18.0,823.0,104.0,22.0,11.0,0.0,21.0,123.0,251.0,21.0,10.0,9.0
459,788.0,2140.0,18.0,36.0,85.0,31.0,18.0,6.0,14.0,109.0,1028.0,27.0,12.0,91.0
460,23.0,24.0,18.0,18.0,97.0,1989.0,461.0,7.0,16.0,3858.0,15.0,23.0,54.0,19.0
461,39.0,291.0,17.0,1021.0,95.0,19.0,8.0,1.0,48.0,76.0,355.0,29.0,7.0,16.0
462,1914.0,33.0,9672.0,37.0,191.0,99.0,255.0,11.0,17.0,109.0,1107.0,38.0,20.0,342.0
463,25.0,19.0,1864.0,15.0,84.0,650.0,317.0,4.0,12.0,2847.0,15.0,12.0,12.0,9.0
464,26.0,18.0,37.0,26.0,101.0,1301.0,355.0,7.0,13.0,5940.0,17.0,36.0,47.0,13.0
